	mean	total	bio	tech	p.value	FDR
2900011O08Rik	1.49368551167285	1.23534525822512	0.578346949537984	0.656998308687135	8.38035790519218e-90	2.74600362489466e-89
Rps23	1.91084590494696	1.22443147576336	0.577949289833469	0.646482185929889	3.8181275776058e-145	1.96366134747443e-144
Oat	1.12396449734666	1.24590468756098	0.577602991654047	0.66830169590693	9.80326424393849e-138	4.78219005187069e-137
Sel1l	1.56925231357992	1.27420060631665	0.577113755714558	0.697086850602088	6.38459253484292e-150	3.39892256872471e-149
Acadm	0.669894694656998	1.06559784904772	0.577001332487811	0.48859651655991	3.71336752247205e-181	2.35498083762274e-180
Hexb	0.530913700387899	0.983164646735223	0.576353791845047	0.406810854890177	0	0
Actn4	1.0599075696012	1.23791768278256	0.57629844619136	0.661619236591198	7.94190748554108e-143	4.02405150055353e-142
Chchd10	1.1827072984608	1.22188420494301	0.576226317064916	0.645657887878093	2.9926189037332e-82	8.98971873403433e-82
Zc3h11a	1.51585406090035	1.26430208982457	0.576104378865226	0.688197710959341	3.08088860788089e-134	1.46649744861446e-133
Gnb2l1	2.00082945162863	1.20215384024143	0.575112234435446	0.627041605805982	2.26138966249039e-164	1.32121940082726e-163
Ctsz	0.631936168032057	1.05475008162011	0.57497547534928	0.479774606270833	1.03078978198068e-253	8.91334929650775e-253
4930402H24Rik	0.822461240421145	1.14714803099443	0.574847047928049	0.572300983066382	1.35845862927387e-129	6.28028150614194e-129
Psmb2	2.0658851809902	1.19429269316869	0.574376466525991	0.619916226642696	1.66669335142894e-123	7.37739526852777e-123
Zcchc12	0.51588975480276	0.952329940842381	0.574359660576763	0.377970280265618	6.44644188286776e-225	4.97069392276359e-224
Psmb4	1.68374563625048	1.21817425977657	0.573657439608507	0.644516820168059	8.55812969001971e-114	3.49910427788475e-113
Disp2	1.28909471005792	1.25271352797342	0.572934442210823	0.679779085762597	4.21850249767398e-136	2.03539388359804e-135
Rnf181	1.200127447393	1.24922808237942	0.572934169857077	0.67629391252234	2.1496754158921e-136	1.04051351106821e-135
Cystm1	1.14414735951135	1.24513878981694	0.572897107423825	0.672241682393112	1.367065441992e-123	6.06124711221694e-123
Camkk2	0.931876675651164	1.19386763862209	0.572807012253832	0.621060626368259	4.8972971266425e-172	2.98794264023444e-171
Otub1	1.76886475098521	1.1973850365006	0.572270571806423	0.625114464694175	6.93516124603182e-114	2.83881407486102e-113
Vimp	1.76104929760105	1.22968983247435	0.571814520198425	0.657875312275929	3.07273988047736e-137	1.4927550426678e-136
Cxx1c	1.72585245719932	1.24049198069693	0.571792303404572	0.668699677292361	2.20497077826039e-112	8.90210805073923e-112
Tsn	1.86505356295319	1.21610595456631	0.571757290990553	0.644348663575759	7.83839963592425e-123	3.45514832310579e-122
l7Rn6	1.11616571901141	1.19410310969211	0.571550148434677	0.622552961257433	3.9825583396332e-70	1.03413959822585e-69
Vapa	1.65792074201442	1.24685630570305	0.570285364262269	0.676570941440784	3.10786597144127e-174	1.91489302886132e-173
Tmem130	1.03229455705703	1.19596374200264	0.569854953367287	0.626108788635357	2.19534007545354e-153	1.19204494373399e-152
Gnaq	1.95448597720988	1.19031809782785	0.569257172424279	0.621060925403571	6.72584758465095e-169	4.03170863690094e-168
Ntrk3	1.12423439839404	1.22860144528587	0.569191980007353	0.659409465278513	2.81687219136732e-151	1.51250070599227e-150
Thrsp	0.541208320831463	0.989292876630641	0.568931195703897	0.420361680926744	0	0
Ccdc88a	1.99080040921206	1.20452729389072	0.568721892170132	0.635805401720585	1.71541903482592e-135	8.23556378258055e-135
Nudcd3	1.80269260920682	1.21501314053035	0.568658560923964	0.646354579606383	2.98008626675735e-119	1.2764923411504e-118
Gtf2i	1.47709384423598	1.25731573160074	0.568610302963397	0.68870542863734	3.22984433979513e-114	1.32669951394604e-113
Sar1b	1.70010902204389	1.22712556647876	0.568198683992483	0.658926882486275	6.20791449864819e-89	2.01056083121665e-88
Wls	1.00224004573529	1.2022349822214	0.568143274699144	0.634091707522258	4.24031908951498e-142	2.1352532292242e-141
Cops5	1.54290074765954	1.23390288543585	0.56810483577284	0.66579804966301	1.0160199359174e-160	5.78014558717618e-160
Ndufb2	1.91695109792781	1.17506471551135	0.568042590116921	0.607022125394427	3.56087123857997e-100	1.29697369863829e-99
Mphosph8	1.70933403267864	1.22209521735437	0.5680166846408	0.654078532713568	2.46618373384077e-62	5.80310698958763e-62
Cpm	0.438241659301635	0.912849125137258	0.567850643811808	0.34499848132545	1.01638972883248e-311	1.08272038382655e-310
Sema3c	0.378184800549855	0.884019154536087	0.567655928777111	0.316363225758977	0	0
Zyg11b	1.36395992843814	1.25730218705165	0.567337548319193	0.689964638732455	5.85077339107358e-147	3.04446815494315e-146
Lphn2	0.888102188201814	1.17592933159904	0.567337312531473	0.608592019067564	3.05097641358121e-144	1.55928996859811e-143
Hnrnpu	2.00128127061797	1.19875130940405	0.566945820675254	0.631805488728794	8.68375990233681e-157	4.811211099937e-156
Eci2	0.669598548068074	1.04778822406925	0.566405331362554	0.481382892706698	2.60404444257738e-266	2.39418644157245e-265
Rnf14	1.64141135075453	1.22442931567132	0.56612401195784	0.658305303713481	1.36764812548269e-104	5.1824095040612e-104
Wasl	1.39002494201712	1.23605427187936	0.565951040226957	0.6701032316524	1.27546656119642e-114	5.26154751722161e-114
Slc25a5	2.02024049333167	1.20563484316127	0.565950439414774	0.639684403746497	1.39684454473824e-115	5.81424896809442e-115
Ddx5	3.91680646547254	0.829776422623297	0.565576657715971	0.264199764907326	0	0
Brd4	1.27955689662176	1.24262972429262	0.565490709307578	0.677139014985046	5.59557377364796e-115	2.31548509120144e-114
Ccs	0.725164585605169	1.07563602245345	0.565365467904152	0.510270554549295	5.15135275048739e-183	3.30246844004055e-182
Srgn	0.252560493411321	0.793433201596792	0.565080646343881	0.228352555252912	0	0
Atp6v0e2	2.02862717957963	1.17989253873741	0.565021785994341	0.614870752743074	1.17080509585907e-149	6.21733837190429e-149
Hrsp12	0.757464476045359	1.11525686220411	0.565013772721913	0.550243089482195	1.34433873535285e-261	1.21390927507181e-260
Hnrnpa2b1	3.08996985166672	0.966748368734907	0.564910809938171	0.401837558796736	0	0
Snhg8	1.1468414199083	1.23869860707279	0.564609612253645	0.674088994819146	1.14492636822895e-181	7.30467153752805e-181
Ccl27a	0.909428143096009	1.15600376369059	0.563998797340118	0.592004966350471	1.74151263689934e-147	9.08875999877128e-147
Reln	0.264873570693255	0.823359407336164	0.56387019976152	0.259489207574644	0	0
Ppp1r15a	0.466424287646203	0.928922685414304	0.563632365970955	0.365290319443349	0	0
Emc7	1.80271964804326	1.2023859268188	0.563594470820211	0.638791455998593	6.77117421453104e-113	2.74625987829413e-112
Ier3	0.385979636792145	0.886317785668118	0.56355704699104	0.322760738677077	0	0
Chmp5	1.65033732831135	1.25075990914914	0.563543331963431	0.687216577185708	1.13290218180578e-102	4.22350391741368e-102
Hmgn3	1.57782211976988	1.24514211161272	0.563298282041869	0.681843829570856	9.38805038949144e-129	4.31760791645012e-128
Rbm39	2.84466471537946	1.02500590442637	0.562939685716259	0.462066218710106	1.68622289821997e-257	1.49214553378764e-256
Rgs17	1.10989278163365	1.18128721048059	0.562593197510749	0.618694012969839	2.52210131463962e-138	1.23543374646013e-137
Nlk	0.955950453816573	1.19705782861363	0.562544951521653	0.634512877091976	2.97461408117644e-95	1.02937558386439e-94
Commd1	1.05045507960779	1.21743597796945	0.562332262531676	0.655103715437769	1.23825971001685e-136	5.99905731656567e-136
Dram2	0.938087412796021	1.18624445731132	0.56123480245683	0.625009654854487	4.01613240224899e-121	1.74492894299188e-120
Mfsd2a	0.330054976476834	0.858521045352731	0.560134967202939	0.298386078149793	0	0
Timm23	1.57282100856258	1.24946164269473	0.560005703678455	0.689455939016278	3.80334072389092e-125	1.70195888150496e-124
Pak7	1.03413196999504	1.21478627258531	0.559867084948849	0.65491918763646	3.91285177169282e-176	2.43206545387585e-175
Map9	1.46220146442061	1.21942574698311	0.559720825110715	0.6597049218724	3.25295197219522e-97	1.14892877579864e-96
Pak3	1.47032164848995	1.21634396610137	0.559614656132085	0.656729309969283	1.31861450146926e-98	4.74254232562333e-98
Trappc4	1.2082678193328	1.24422614136454	0.559608795146229	0.684617346218311	1.05041247099332e-124	4.68272114169711e-124
Vdac2	2.01864843209747	1.17869679738921	0.558944031156461	0.619752766232751	6.41614149269796e-91	2.12934817758916e-90
Hn1	1.24593798271671	1.22510296944878	0.558721196724779	0.666381772724005	5.54813142708743e-93	1.87589784708087e-92
Gal3st1	0.388207291132842	0.874412098856409	0.558160059324099	0.316252039532311	3.3749324284581e-293	3.43647150344917e-292
Lrp1	1.42011418748773	1.25132985791582	0.557716592384676	0.693613265531145	1.67295878527319e-143	8.50915278607315e-143
Ssr3	1.0136862424866	1.20902820463402	0.557695021338461	0.651333183295556	5.92097404635665e-149	3.12079158628138e-148
B4galt6	1.15014845920824	1.22118521894601	0.557617237129745	0.663567981816263	1.41454162117204e-116	5.94387588143973e-116
Rsrc2	2.0979407361841	1.15456639684365	0.557388911305604	0.59717748553805	1.19767374245677e-160	6.80263298044234e-160
Pdcd10	1.7112529739736	1.23802131598227	0.557303687068948	0.680717628913323	2.93116922866429e-201	2.04468806812151e-200
Eef1a2	1.14679026918396	1.21579925409593	0.557155023259834	0.658644230836097	3.56375790143649e-128	1.63403074045986e-127
Ccdc104	1.70850440817047	1.17494943112208	0.556835430549062	0.618114000573019	3.23287367788361e-107	1.25460094083193e-106
Atp2c1	1.47925812294905	1.25368517700653	0.556755182248666	0.696929994757863	3.92589720736861e-183	2.51836574184891e-182
Vti1b	1.53823243019245	1.21792009751033	0.556686632858591	0.661233464651738	2.43934635197271e-107	9.4803900345899e-107
Glrb	1.45436186120936	1.25170005299813	0.556343703000391	0.695356349997744	3.96243820610758e-149	2.09161539138315e-148
Gm6710	0.880990586092285	1.10945398106306	0.555977442639273	0.55347653842379	8.58756359448645e-173	5.2485051692109e-172
Rufy3	1.91507290678899	1.18911561394594	0.555794355986696	0.633321257959243	4.57214501939367e-121	1.98569212671989e-120
Ssr1	1.35267922877801	1.2505543262023	0.555613286312935	0.694941039889365	1.22945322153553e-98	4.42336340471073e-98
Zranb2	2.18313231941855	1.14772651261887	0.555332298462968	0.5923942141559	1.22382903172282e-110	4.88702522641292e-110
Dixdc1	0.942539558218682	1.1816691953824	0.555085880956261	0.62658331442614	1.76943972127225e-165	1.03952134234211e-164
Adnp	1.01108228440815	1.20223580512763	0.554872307244335	0.647363497883296	7.27295420694974e-120	3.13301031813791e-119
Psmc3	2.14676579978352	1.16204948498784	0.553958944910571	0.608090540077271	2.78847244644304e-171	1.69740061140336e-170
Ndufs7	2.15534154218467	1.15444179023519	0.553913114781541	0.600528675453645	1.04141454252027e-118	4.44465337736929e-118
Slc39a12	0.374222684692528	0.858780842679385	0.553665616400998	0.305115226278387	0	0
Dmtn	1.2335602542893	1.23117138929897	0.553025170934557	0.678146218364408	8.90180965246722e-151	4.76770320104378e-150
Ptprn2	1.18819241010738	1.22650916697724	0.552136764338078	0.674372402639167	1.39708856249756e-116	5.8728643613705e-116
Tmed7	1.08567416405272	1.21901748266098	0.552080577057704	0.666936905603273	1.8646629057329e-127	8.49101863941032e-127
Mgea5	1.50420511340255	1.24438769811923	0.551830886066854	0.692556812052376	1.0988245057949e-146	5.70936729014884e-146
5031439G07Rik	0.716093513034912	1.07873989461248	0.55141038957073	0.527329505041755	2.34120828399217e-175	1.45094742366571e-174
1110058L19Rik	1.41922560020501	1.23478522389306	0.550765933214067	0.684019290678991	8.25868930841395e-104	3.10836089259567e-103
Cbx6	1.33702057836525	1.23322062128789	0.550643403040276	0.682577218247613	8.72736266231624e-113	3.53694873365834e-112
Ly6h	1.05585007535708	1.12182936103816	0.550488772546471	0.571340588491685	4.29021246935018e-94	1.46741309799502e-93
Mapk8ip3	1.80268573147101	1.18556476778193	0.550224107093033	0.6353406606889	4.2155253094057e-145	2.16594302822249e-144
Ndufb7	1.89982116441962	1.19931242567042	0.550165605946355	0.649146819724063	9.33505459660422e-91	3.09032540623934e-90
B3galt5	0.719545576793188	1.0791499273415	0.550007547558838	0.529142379782658	6.43152209801952e-267	5.95448948167427e-266
Ddrgk1	1.06005133637153	1.20890737526379	0.549746338230537	0.65916103703325	3.18506156528401e-146	1.65007339881169e-145
Smim7	1.55902282272189	1.23854161578942	0.549467120798066	0.68907449499135	2.31202348940369e-200	1.6054037449328e-199
Dld	1.43521359811309	1.23303989087431	0.54917609094817	0.68386379992614	1.4527649672123e-117	6.15568542417032e-117
Ndufa9	1.5462596623382	1.2233443822253	0.549124011956491	0.674220370268811	2.22925381794037e-114	9.17114502068527e-114
Map7	0.866085141629043	1.15005474925172	0.5490118415514	0.601042907700319	4.71352426788295e-126	2.12901202563806e-125
Dnajc19	1.38346478830667	1.23998842893757	0.548821959883779	0.691166469053791	3.15251608281653e-164	1.83680371437031e-163
Eef2	2.61477548091518	1.05409842474859	0.548755982872605	0.505342441875986	1.49344158361103e-188	9.78112049513152e-188
Stox2	1.32410575814078	1.23394487013519	0.548709167546859	0.685235702588334	1.25321293745296e-145	6.46406867592412e-145
Apbb2	0.873638885798869	1.14914349380131	0.54869339818381	0.600450095617501	1.2294168369884e-143	6.25917113265207e-143
Idh2	0.39953823209979	0.863845350633681	0.548451761827997	0.315393588805684	3.8004139221262e-234	3.05472664498174e-233
Lrrn1	0.857927449387922	1.13958065286935	0.548436328599184	0.591144324270161	1.41503195824208e-134	6.7537062874262e-134
Slirp	1.53742422522285	1.23557879019018	0.548097944392766	0.687480845797419	1.71250379300335e-111	6.88244895597179e-111
Nacc2	0.502183971455189	0.939216907618986	0.548094170529851	0.391122737089134	1.61608094057807e-314	1.73373294030084e-313
Tjp2	0.446108741731882	0.89580685154244	0.547961546609167	0.347845304933273	0	0
Grp	0.460817456092181	0.893839627348965	0.547959059113645	0.34588056823532	2.90305770482521e-171	1.76613774358919e-170
Gyg	0.752150784673068	1.09506764353427	0.547927201628778	0.547140441905487	3.73037665402916e-134	1.77406079333256e-133
Asah1	0.907705857406811	1.16235930628533	0.546923379356384	0.615435926928946	4.82714464475123e-182	3.08530148679582e-181
Daam2	0.407643466232431	0.877529929515784	0.546360247705312	0.331169681810472	0	0
Syngr1	1.40364166777672	1.23255067025956	0.54505874727133	0.687491922988229	7.01121923152361e-123	3.09181363451644e-122
Fgfr3	0.383870559552815	0.853731140352978	0.54487767031377	0.308853470039207	0	0
Ggnbp2	1.36811232675586	1.23250134581922	0.544236433939892	0.688264911879329	8.03405349217288e-100	2.91822346976906e-99
Eif1	2.55871832299228	1.0632100663706	0.544226068694458	0.518983997676144	1.20171436153283e-157	6.6930127957288e-157
Ankrd17	1.46835276330908	1.21366876036516	0.54419926967096	0.669469490694202	1.24052288935938e-96	4.36114905768822e-96
Pdia6	1.62152583953508	1.2137727985799	0.544147887099072	0.669624911480825	7.96955998372003e-96	2.77873912018631e-95
C1qb	0.182646555549299	0.736253262755637	0.543756130437589	0.192497132318049	0	0
Lcorl	0.626055601694302	1.00660982332386	0.543023151302512	0.463586672021351	6.80639335497755e-206	4.8467002346518e-205
Adamts1	0.289506187101983	0.810147936065704	0.542842374731479	0.267305561334225	0	0
Rps26	1.13762939922231	1.22179305486767	0.542612981580788	0.679180073286884	8.7817065664858e-184	5.65032787570736e-183
Lamtor2	1.43560670836527	1.23374219776667	0.542467170852536	0.691275026914136	1.01759900218005e-114	4.20269576221501e-114
Cox5b	1.87492406255343	1.1546506497942	0.542278578744267	0.612372071049932	4.12752475082237e-93	1.39735282725671e-92
Mrpl20	1.74957377259841	1.19078663039068	0.542255471637098	0.648531158753577	2.00105117176039e-93	6.78962357927016e-93
Diablo	0.783837109056739	1.10296328451361	0.541969698542649	0.560993585970964	4.50502478876518e-194	3.04060515323146e-193
Fam213a	1.33679574494521	1.1841059328977	0.541338957444977	0.642766975452721	1.7148998615272e-121	7.47845767809436e-121
Bet1	0.865023102188593	1.14228179936611	0.54119042913223	0.601091370233878	1.17739026513745e-212	8.63311037533405e-212
Ezr	0.354110627143901	0.833117716326125	0.540669768451641	0.292447947874485	0	0
Mat2b	1.37846894722793	1.2277892804209	0.540488002326699	0.687301278094204	3.02724725324171e-164	1.76478534927992e-163
Bai2	1.20775519113777	1.22083289598589	0.540476063790855	0.680356832195032	3.0438699443458e-111	1.21961707362194e-110
Rnf5	1.09223638525429	1.18539164558279	0.540449058229219	0.644942587353574	5.3064707401736e-94	1.81267400364591e-93
Fam49a	1.36197925177242	1.21890529845033	0.540444935556321	0.67846036289401	2.08120939049626e-138	1.01993679598916e-137
Tmeff1	1.35292585036932	1.23556687669565	0.54038346446945	0.695183412226203	3.36353898891121e-157	1.86941585502084e-156
1110004F10Rik	2.10955813709283	1.14082571220419	0.539948053748276	0.600877658455912	9.8148114673214e-105	3.72177089593567e-104
Sh3bgrl	1.21174479170995	1.22046436497815	0.539895611849318	0.680568753128827	2.69582597070358e-100	9.84602876046987e-100
Dazap2	1.13078476459009	1.21658681378208	0.539615180294084	0.676971633487997	8.09078038100155e-111	3.23570221795803e-110
Hypk	2.00935184763178	1.16882462624811	0.539041077926475	0.629783548321633	2.44678491002998e-111	9.82603629652463e-111
Eif4h	1.67194263814081	1.21346566859979	0.538695246779081	0.674770421820707	2.13143730021111e-140	1.06171595095023e-139
Adam17	0.601076487037956	0.986575470853972	0.538598444558562	0.44797702629541	1.7105770598024e-311	1.82038341068237e-310
Sptbn2	1.23681304616422	1.2112025950902	0.53845027147114	0.672752323619058	5.42947308664123e-116	2.26976790580234e-115
Pdcd5	1.44507458864136	1.21579840641864	0.537572398414687	0.678226008003954	4.69370585609709e-90	1.54323579588442e-89
Gnb1	1.73228717961165	1.21393323238408	0.537303055997095	0.676630176386986	2.48870641323921e-116	1.04368280808174e-115
Nipal4	0.354982724947022	0.832280554062824	0.537283757202502	0.294996796860322	0	0
Gpcpd1	0.962910663304496	1.17374967634252	0.537275672462551	0.636474003879969	1.22265497502404e-181	7.79589500300786e-181
Efcab14	0.688458523057372	1.05034397404693	0.536814208921104	0.513529765125831	1.5168249484461e-142	7.67454110777929e-142
Anxa2	0.283489384298791	0.796079432481249	0.536684221605526	0.259395210875723	0	0
Hnrnpa0	1.32988151098102	1.22446093870068	0.535997341253553	0.688463597447126	1.70795234728456e-139	8.4403234302232e-139
Grin1	1.20759484772876	1.19074793924583	0.535897965373557	0.654849973872274	1.2598520546015e-110	5.02708924382172e-110
Btg1	0.940693874694169	1.16107994856431	0.535608351778305	0.625471596786001	7.95482574204719e-124	3.5314100888335e-123
Evi2a	0.350555328370057	0.836570480424726	0.53558008307415	0.300990397350576	0	0
0610009D07Rik	1.69643257625202	1.18059771991454	0.535526366147088	0.645071353767447	1.32743508912064e-81	3.96511438501406e-81
Thsd7a	0.626318327500842	1.00408692550141	0.534996002506682	0.469090922994732	1.77542245629585e-223	1.36205583957332e-222
Higd2a	2.09121550934589	1.13670614349907	0.534901323468891	0.601804820030178	3.66910693246546e-136	1.77192647034404e-135
Tulp4	1.13584689603629	1.20403444533545	0.534766101512508	0.669268343822945	2.72818241304456e-98	9.76915808383489e-98
Sh3gl3	0.571508966734171	0.960460225013274	0.534653654499784	0.42580657051349	4.77626456551536e-197	3.26732218182579e-196
Slc22a23	0.63867924310374	1.01686892493219	0.534627397252432	0.482241527679755	5.74304070930441e-240	4.71622770322909e-239
Sh3bp5	1.10159902998989	1.20159216375406	0.534583762706494	0.66700840104757	4.61421505354541e-154	2.51965114349546e-153
Sprn	1.15737010781165	1.20152131452333	0.534478219642687	0.667043094880647	1.20620483580303e-153	6.56635880342232e-153
Hiat1	0.938472910389993	1.16236467193288	0.534142781877061	0.628221890055822	1.1821933234156e-149	6.27467291717836e-149
Ccnd2	0.669731268042889	1.0362118674211	0.53409729995712	0.50211456746398	7.73887857141934e-180	4.88747033587852e-179
Fdps	1.05026056888645	1.1932752284656	0.534026240744125	0.659248987721475	6.83399185837612e-135	3.26615556835003e-134
Psma2	2.09155585408908	1.13304653887423	0.533655665991002	0.599390872883229	2.7393513057106e-156	1.51298893043152e-155
Ndufc2	2.48691536790891	1.06375165123046	0.533563150280261	0.530188500950198	2.37585207091439e-153	1.28940104718167e-152
Pqbp1	1.24783577383769	1.1970889608171	0.533396869283043	0.66369209153406	9.02039103717317e-84	2.75572556592016e-83
Chchd1	1.96500261731275	1.1567572820229	0.533270722401734	0.623486559621168	1.28101869888709e-183	8.23234911883223e-183
Zmat2	2.27221180723603	1.09487098229816	0.533097176248414	0.56177380604975	1.47943383463767e-147	7.72479969759139e-147
Pcdha5	1.30485807509902	1.21331214678682	0.532934780124506	0.680377366662317	7.15822171605155e-96	2.49667101930661e-95
Chst2	0.867835348559504	1.13329594989627	0.532317734243495	0.600978215652772	9.00627967294875e-144	4.5896554913538e-143
Taf9	1.53843934788499	1.20163148944975	0.53201234124817	0.669619148201576	6.70093764865407e-64	1.60816440742411e-63
Sgk1	0.685765962259274	1.0420662794082	0.531522459687829	0.510543819720369	3.60196905629338e-162	2.06577792904177e-161
Ttc14	1.70718420980438	1.19718204536036	0.531357507851953	0.665824537508403	4.53842127233275e-116	1.89876378941051e-115
Flna	0.644205290197911	1.00230275900515	0.531295401393764	0.47100735761139	1.23681779039555e-275	1.18115542359107e-274
Mif4gd	0.424837626757842	0.861521330569141	0.531146349964524	0.330374980604616	0	0
Pacs2	0.623862226199134	1.00299394315655	0.530952115017331	0.47204182813922	1.48379462778635e-236	1.20084370715585e-235
Ddt	0.801125675249621	1.08367373791783	0.530934661542948	0.552739076374886	5.98952963377153e-167	3.55021840303441e-166
Ncl	1.97132675186652	1.15564585510052	0.530733480916745	0.624912374183774	2.27048381503242e-144	1.16151558715014e-143
Ppp1cb	1.87688660451766	1.18970086468889	0.53025698533357	0.659443879355318	1.67806543715661e-92	5.64856417773847e-92
Dctn3	1.86980955559702	1.15221566114003	0.529636640045096	0.622579021094938	3.16841224320918e-140	1.57603628225267e-139
Homer1	1.37137104457716	1.20979517967714	0.529585309531052	0.680209870146083	3.30713630500585e-128	1.51702188482975e-127
Col4a1	0.439612302677321	0.893129646771807	0.529301816394598	0.363827830377209	0	0
Gsta4	0.95988681435817	1.14856845245662	0.529143472208518	0.619424980248098	4.90415025784262e-123	2.16443570032072e-122
Cav2	0.591739596069006	0.976121295021879	0.528574632568806	0.447546662453073	2.51589337599433e-257	2.22446905994166e-256
Wdr26	1.53807702460541	1.20611794124473	0.528405835617802	0.677712105626929	2.2632746269235e-119	9.70628285839058e-119
Pdxk	0.893752327189742	1.10723651317375	0.528207034558807	0.579029478614938	4.87436351347518e-135	2.33274681452286e-134
B3galt2	0.902187560919748	1.12589138178782	0.528194291344025	0.597697090443796	3.08211983413496e-87	9.796672091124e-87
Magi1	0.821943032710862	1.10753475165875	0.527645848743366	0.579888902915388	8.91348000450247e-168	5.31602152039186e-167
Apba2	1.37251372609721	1.18979434993415	0.527486808376406	0.662307541557738	2.35204817561647e-68	5.96159367971589e-68
Neurod2	1.05191963395719	1.15981919873731	0.527479034575595	0.632340164161712	1.87709269850852e-155	1.03138029679831e-154
Fam49b	1.07946642434096	1.19222705212523	0.527095498442837	0.665131553682391	8.55136759456242e-89	2.76615884689961e-88
Sgms1	0.482020523828727	0.924858315385125	0.526887600134359	0.397970715250765	0	0
Nucks1	1.50409945092052	1.20258787977302	0.526525073097174	0.676062806675851	2.67868877837416e-80	7.91227392498605e-80
Rps8	1.86334821060817	1.18395511762398	0.525731152977387	0.658223964646591	6.99190078512893e-172	4.26345214541483e-171
Camk4	1.02238920276061	1.1750036828999	0.524733085487739	0.650270597412156	2.67416962241929e-120	1.15524998753537e-119
Trim59	0.348010096832672	0.827511111652627	0.524554027083434	0.302957084569193	0	0
Mrc1	0.158657759516801	0.699015158709322	0.524481096377426	0.174534062331896	0	0
Sema6d	0.592840906104589	0.972267002982919	0.524420729169538	0.447846273813381	9.3042595547537e-194	6.25987278858191e-193
Ccdc47	1.48680657994282	1.2139887311854	0.524349878350469	0.689638852834931	5.54588996339346e-133	2.61868680514484e-132
Slc24a3	1.14253016229424	1.17104346748751	0.522588194757252	0.64845527273026	6.36988366849622e-127	2.89317062169285e-126
Cwc15	1.6157291873682	1.18814886005009	0.52253159453855	0.665617265511536	8.29147356271016e-99	2.98819750340879e-98
Tanc2	1.61045362859672	1.20367124593269	0.522436017606732	0.681235228325955	3.50389952981463e-110	1.39289524208817e-109
Pam16	1.40356259772241	1.1704630088481	0.52210422669129	0.648358782156814	1.56965178135902e-92	5.28530796579474e-92
Rpl27	1.96373166336602	1.16467924518586	0.522002510962408	0.642676734223456	9.67511398667222e-104	3.63630745301425e-103
Mtus1	0.476834653474872	0.90340648834422	0.521926396852003	0.381480091492216	0	0
Flt1	0.236453506527087	0.744485730972845	0.52106951219434	0.223416218778504	0	0
Prr18	0.567745196188312	0.940431891624706	0.520766698498601	0.419665193126105	2.72709386438209e-242	2.25697861943011e-241
Dstn	2.90889449244183	0.967619150924159	0.520038203894931	0.447580947029228	8.95250444629144e-286	8.91888001644622e-285
Tmcc3	0.660209418803995	1.01702081416613	0.520008525607322	0.497012288558813	1.70798107997504e-162	9.81672765901147e-162
Ddah1	0.475788991715923	0.88041821000827	0.5197073512911	0.360710858717169	1.89693390145617e-196	1.2934748518284e-195
Snhg5	0.702531982962396	1.02275423307912	0.519620849084718	0.503133383994404	2.92282577621417e-187	1.90252647151118e-186
4933409K07Rik	0.729584379264505	1.03667461704441	0.519567268785674	0.517107348258734	2.37085227505595e-119	1.01594275599126e-118
Gm14305	1.15220496664204	1.1700898695004	0.519482564308787	0.650607305191611	9.57765034395164e-91	3.1696466047825e-90
Trim37	1.42919047620739	1.19031951889416	0.518747175354208	0.671572343539956	8.55437875655095e-85	2.63996389200132e-84
Eef1d	1.04545085874476	1.1771715298396	0.518419374318124	0.658752155521479	7.35710921489457e-154	4.01125019373235e-153
Khdrbs3	1.19601699735832	1.15697956835317	0.518288374096163	0.63869119425701	2.84746734030428e-69	7.30278667648742e-69
Smpd3	1.26596078351676	1.16177182089851	0.51798273454286	0.643789086355646	8.61204261840446e-100	3.12602710165143e-99
Igf1	0.338181117207665	0.808139074745386	0.517692925293422	0.290446149451964	0	0
Kcnq2	1.00721799054284	1.1483598120575	0.517640712411363	0.630719099646136	7.65058720368391e-98	2.72757830077575e-97
Rpl18	1.56582366395164	1.20287469978826	0.517483926959797	0.685390772828458	5.74799970702792e-100	2.09071912552507e-99
Rab11a	1.5447842206162	1.19269567518177	0.5173070672268	0.675388607954971	1.64122570442711e-111	6.5984860644076e-111
Fjx1	0.560502294432452	0.949833875511583	0.517296253228188	0.432537622283394	8.22641721992917e-291	8.31259873366176e-290
Ap3b2	1.44236540253006	1.16628244620056	0.517236447183328	0.649045999017232	2.35612926507652e-110	9.37327765371649e-110
Tgfb2	0.65215632950757	0.992426572795084	0.51673656142186	0.475690011373224	1.26000499550356e-189	8.30351118154832e-189
Fbxl5	1.23852137847561	1.18693144433782	0.516652432862423	0.670279011475393	2.10290379842723e-89	6.85673303666654e-89
Ndufaf2	1.23127951667083	1.18388183158078	0.516279252633719	0.667602578947066	3.94041324766851e-122	1.72759440321334e-121
Capn5	0.667204611294253	0.995963526749232	0.516144969139128	0.479818557610105	2.02909322285745e-185	1.31352526507123e-184
Dock4	1.02878795389524	1.13857765227986	0.516086466967053	0.622491185312807	3.29089931677243e-106	1.26554700075953e-105
Adk	0.888858699348994	1.12712783166744	0.515958915332917	0.611168916334527	4.7583894614942e-105	1.81150025785624e-104
Luc7l2	1.69608027187099	1.18805120594778	0.515642532739756	0.672408673208021	4.94598277964595e-147	2.57618445223581e-146
